prov_id,mun_id,total_2023,hombres_2023,mujeres_2023,ine_id,municipio,km2,densidad
03,03083,7032.0,3433.0,3599.0,3083000000,Jijona,16376.0,0.42940889106008795
03,03084,587.0,294.0,293.0,3084000000,Lorcha,3176.0,0.184823677581864
03,03085,946.0,474.0,472.0,3085000000,Lliber,2193.0,0.43137254901960786
03,03086,254.0,135.0,119.0,3086000000,Millena,977.0,0.2599795291709314
03,03088,8777.0,4558.0,4219.0,3088000000,Monforte del cid,7952.0,1.1037474849094568
03,03089,12542.0,6244.0,6298.0,3089000000,Monovar,15236.0,0.8231819375164086
03,03090,27078.0,13531.0,13547.0,3090000000,Mutxamel,4765.0,5.682686253934942
03,03091,575.0,269.0,306.0,3091000000,Murla,581.0,0.9896729776247849
03,03092,9253.0,4633.0,4620.0,3092000000,Muro de alcoy,3024.0,3.059854497354497
03,03093,25771.0,12801.0,12970.0,3093000000,Novelda,7572.0,3.403460116217644
03,03094,18970.0,9620.0,9350.0,3094000000,La nucia,2136.0,8.881086142322097
03,03095,7308.0,3639.0,3669.0,3095000000,Ondara,1041.0,7.020172910662824
03,03096,7763.0,3904.0,3859.0,3096000000,Onil,4841.0,1.603594298698616
03,03097,2379.0,1165.0,1214.0,3097000000,Orba,1773.0,1.3417935702199661
03,03098,840.0,430.0,410.0,3098000000,Orxeta,2406.0,0.3491271820448878
03,03099,82449.0,40745.0,41704.0,3099000000,Orihuela,36536.0,2.256650974381432
03,03100,1003.0,489.0,514.0,3100000000,Parcent,1177.0,0.8521665250637214
03,03101,8558.0,4267.0,4291.0,3101000000,Pedreguer,2958.0,2.8931710615280597
03,03102,10485.0,5202.0,5283.0,3102000000,Pego,5285.0,1.9839167455061495
03,03103,313.0,156.0,157.0,3103000000,Penaguila,4992.0,0.06270032051282051
03,03104,33914.0,16751.0,17163.0,3104000000,Petrer,10409.0,3.2581419925064847
03,03105,8281.0,4214.0,4067.0,3105000000,Pinoso,12646.0,0.654831567294006
03,03106,699.0,378.0,321.0,3106000000,Planes,3887.0,0.17983020324157448
03,03107,5339.0,2679.0,2660.0,3107000000,Polop,2256.0,2.3665780141843973
03,03109,4800.0,2392.0,2408.0,3109000000,Rafal,157.0,30.573248407643312
03,03110,721.0,367.0,354.0,3110000000,El rafol d'almunia,488.0,1.4774590163934427
03,03111,8183.0,4244.0,3939.0,3111000000,Redovan,945.0,8.65925925925926
03,03112,1248.0,640.0,608.0,3112000000,Relleu,7687.0,0.1623520228957981
03,03113,17451.0,8794.0,8657.0,3113000000,Rojales,2773.0,6.293184276956365
03,03114,2632.0,1383.0,1249.0,3114000000,La romana,4329.0,0.607992607992608
03,03115,442.0,215.0,227.0,3115000000,Sagra,562.0,0.7864768683274022
03,03116,1733.0,885.0,848.0,3116000000,Salinas,6171.0,0.2808296872467995
03,03117,737.0,372.0,365.0,3117000000,Sanet y negrals,394.0,1.8705583756345177
03,03118,9443.0,4758.0,4685.0,3118000000,San fulgencio,207.0,45.61835748792271
03,03119,25275.0,12210.0,13065.0,3119000000,Sant joan d'alacant,964.0,26.21887966804979
03,03120,6798.0,3419.0,3379.0,3120000000,San miguel de salinas,5485.0,1.2393801276207839
03,03121,37816.0,18924.0,18892.0,3121000000,Santa pola,5816.0,6.502063273727648
03,03122,59928.0,29575.0,30353.0,3122000000,Sant vicent del raspeig,4055.0,14.778791615289766
03,03123,10072.0,5030.0,5042.0,3123000000,Sax,6348.0,1.5866414618777567
03,03124,607.0,321.0,286.0,3124000000,Sella,3872.0,0.15676652892561985
